"Date","Year","Month","Sp","cnt","strand_anom","MEI","NPGO","PDO","SST_39","SST_44","Upwelling_39","Upwelling_45","ENSO_cat","CBA_North","CBA_South","Msquid_N","Herring","Anch","Sard","type"
"2006-02-01",2006,2,"California sea lion",2,-0.222222222222222,-0.411,-1.0696198,0.66,11.76,10.397,43.2438,-56.1905,"La Nina",-0.6223012,-0.011273817,NA,NA,NA,NA,"Pinniped"
"2006-02-01",2006,2,"Harbor seal",4,1.92857142857143,-0.411,-1.0696198,0.66,11.76,10.397,43.2438,-56.1905,"La Nina",-0.6223012,-0.011273817,NA,NA,NA,NA,"Pinniped"
"2006-01-01",2006,1,"Steller sea lion",1,-0.272727272727273,-0.438,-0.6497689,1.03,12.686,11.455,-18.2532,-175.2138,"La Nina",-0.39975557,-0.020957625,NA,NA,NA,NA,"Pinniped"
"2006-01-01",2006,1,"Harbor seal",5,2.94736842105263,-0.438,-0.6497689,1.03,12.686,11.455,-18.2532,-175.2138,"La Nina",-0.39975557,-0.020957625,NA,NA,NA,NA,"Pinniped"
"2006-01-01",2006,1,"California sea lion",4,1.21739130434783,-0.438,-0.6497689,1.03,12.686,11.455,-18.2532,-175.2138,"La Nina",-0.39975557,-0.020957625,NA,NA,NA,NA,"Pinniped"
"2006-07-01",2006,7,"Harbor seal",8,3.95833333333333,0.691,-0.49885467,0.35,NA,12.722,186.0568,64.4086,"El Nino",0.042693056,-0.10996466,NA,NA,NA,NA,"Pinniped"
"2006-06-01",2006,6,"Steller sea lion",1,-0.714285714285714,0.53,-0.12951492,1.04,NA,13.94,192.4128,61.4344,"El Nino",0.35582858,0.110138156,NA,NA,NA,NA,"Pinniped"
"2006-06-01",2006,6,"Harbor seal",2,-4.64,0.53,-0.12951492,1.04,NA,13.94,192.4128,61.4344,"El Nino",0.35582858,0.110138156,NA,NA,NA,NA,"Pinniped"
"2006-06-01",2006,6,"California sea lion",1,-1.95238095238095,0.53,-0.12951492,1.04,NA,13.94,192.4128,61.4344,"El Nino",0.35582858,0.110138156,NA,NA,NA,NA,"Pinniped"
"2006-03-01",2006,3,"California sea lion",1,-3.05882352941176,-0.533,-0.711524,0.05,11.381,10.19,-35.8389,-137.562,"La Nina",0.18079934,0.17680886,NA,NA,NA,NA,"Pinniped"
"2006-03-01",2006,3,"Harbor seal",6,1.88235294117647,-0.533,-0.711524,0.05,11.381,10.19,-35.8389,-137.562,"La Nina",0.18079934,0.17680886,NA,NA,NA,NA,"Pinniped"
"2006-05-01",2006,5,"Harbor seal",10,0.222222222222221,0.008,-0.12339385,0.48,NA,11.919,187.2317,43.0901,"El Nino",-0.12497515,0.036378242,NA,NA,NA,NA,"Pinniped"
"2006-05-01",2006,5,"California sea lion",6,2.69230769230769,0.008,-0.12339385,0.48,NA,11.919,187.2317,43.0901,"El Nino",-0.12497515,0.036378242,NA,NA,NA,NA,"Pinniped"
"2006-05-01",2006,5,"Steller sea lion",1,-1.8,0.008,-0.12339385,0.48,NA,11.919,187.2317,43.0901,"El Nino",-0.12497515,0.036378242,NA,NA,NA,NA,"Pinniped"
"2006-11-01",2006,11,"Steller sea lion",1,-0.125,1.286,-0.9956317,-0.22,13.124,11.509,15.5851,-163.2999,"El Nino",0.554267,-0.062927544,NA,NA,NA,NA,"Pinniped"
"2006-11-01",2006,11,"California sea lion",6,0.041666666666667,1.286,-0.9956317,-0.22,13.124,11.509,15.5851,-163.2999,"El Nino",0.554267,-0.062927544,NA,NA,NA,NA,"Pinniped"
"2006-11-01",2006,11,"Harbor seal",1,-0.764705882352941,1.286,-0.9956317,-0.22,13.124,11.509,15.5851,-163.2999,"El Nino",0.554267,-0.062927544,NA,NA,NA,NA,"Pinniped"
"2006-10-01",2006,10,"Steller sea lion",1,-0.333333333333333,0.955,-1.049328,-0.05,13.379,11.106,97.2565,29.4158,"El Nino",0.15897083,-0.001061574,NA,NA,NA,NA,"Pinniped"
"2006-10-01",2006,10,"California sea lion",11,2.73913043478261,0.955,-1.049328,-0.05,13.379,11.106,97.2565,29.4158,"El Nino",0.15897083,-0.001061574,NA,NA,NA,NA,"Pinniped"
"2006-10-01",2006,10,"Harbor seal",1,-2.45,0.955,-1.049328,-0.05,13.379,11.106,97.2565,29.4158,"El Nino",0.15897083,-0.001061574,NA,NA,NA,NA,"Pinniped"
"2006-09-01",2006,9,"California sea lion",1,-6.1304347826087,0.823,-0.3426053,-0.94,11.585,13.387,157.4348,31.782,"El Nino",-0.2617578,0.042597406,NA,NA,NA,NA,"Pinniped"
"2006-09-01",2006,9,"Harbor seal",3,0.714285714285714,0.823,-0.3426053,-0.94,11.585,13.387,157.4348,31.782,"El Nino",-0.2617578,0.042597406,NA,NA,NA,NA,"Pinniped"
"2007-04-01",2007,4,"Harbor seal",11,6,0.015,0.26091993,0.16,10.126,10.51,132.0192,-2.7801,"El Nino",0.14115173,-0.12507625,NA,NA,NA,NA,"Pinniped"
"2007-04-01",2007,4,"Steller sea lion",1,-0.7,0.015,0.26091993,0.16,10.126,10.51,132.0192,-2.7801,"El Nino",0.14115173,-0.12507625,NA,NA,NA,NA,"Pinniped"
"2007-08-01",2007,8,"Harbor seal",2,-1.69565217391304,-0.441,1.4398364,0.5,14.174,14.64,120.0857,29.5966,"La Nina",-0.13489814,-0.30661696,NA,NA,NA,NA,"Pinniped"
"2007-08-01",2007,8,"California sea lion",4,-0.583333333333333,-0.441,1.4398364,0.5,14.174,14.64,120.0857,29.5966,"La Nina",-0.13489814,-0.30661696,NA,NA,NA,NA,"Pinniped"
"2007-08-01",2007,8,"Steller sea lion",2,0.384615384615385,-0.441,1.4398364,0.5,14.174,14.64,120.0857,29.5966,"La Nina",-0.13489814,-0.30661696,NA,NA,NA,NA,"Pinniped"
"2007-12-01",2007,12,"California sea lion",1,-2.15,-1.193,0.4564805,-0.58,10.493,NA,-21.7387,-163.8282,"La Nina",0.5528608,-0.47198164,NA,NA,NA,NA,"Pinniped"
"2007-12-01",2007,12,"Steller sea lion",4,2.5,-1.193,0.4564805,-0.58,10.493,NA,-21.7387,-163.8282,"La Nina",0.5528608,-0.47198164,NA,NA,NA,NA,"Pinniped"
"2007-02-01",2007,2,"California sea lion",4,1.77777777777778,0.542,-0.13522555,0.04,11.012,9.561,29.024,-65.2927,"El Nino",0.11316821,-0.26205623,NA,NA,NA,NA,"Pinniped"
"2007-02-01",2007,2,"Steller sea lion",2,0.181818181818182,0.542,-0.13522555,0.04,11.012,9.561,29.024,-65.2927,"El Nino",0.11316821,-0.26205623,NA,NA,NA,NA,"Pinniped"
"2007-02-01",2007,2,"Harbor seal",1,-1.07142857142857,0.542,-0.13522555,0.04,11.012,9.561,29.024,-65.2927,"El Nino",0.11316821,-0.26205623,NA,NA,NA,NA,"Pinniped"
"2007-01-01",2007,1,"Steller sea lion",1,-0.272727272727273,0.985,-0.41242257,0.01,10.82,9.697,90.2147,-13.8375,"El Nino",0.19754444,-0.316228,NA,NA,NA,NA,"Pinniped"
"2007-01-01",2007,1,"Harbor seal",1,-1.05263157894737,0.985,-0.41242257,0.01,10.82,9.697,90.2147,-13.8375,"El Nino",0.19754444,-0.316228,NA,NA,NA,NA,"Pinniped"
"2007-07-01",2007,7,"California sea lion",2,-2,-0.288,1.229531,0.78,NA,16.177,148.4023,28.2431,"La Nina",-0.25669026,0.020113118,NA,NA,NA,NA,"Pinniped"
"2007-07-01",2007,7,"Steller sea lion",1,-0.266666666666667,-0.288,1.229531,0.78,NA,16.177,148.4023,28.2431,"La Nina",-0.25669026,0.020113118,NA,NA,NA,NA,"Pinniped"
"2007-07-01",2007,7,"Harbor seal",4,-0.041666666666667,-0.288,1.229531,0.78,NA,16.177,148.4023,28.2431,"La Nina",-0.25669026,0.020113118,NA,NA,NA,NA,"Pinniped"
"2007-06-01",2007,6,"Harbor seal",8,1.36,-0.215,1.2335978,0.09,10.749,14.055,209.1233,14.1568,"La Nina",0.08292858,0.19364926,NA,NA,NA,NA,"Pinniped"
"2007-06-01",2007,6,"California sea lion",6,3.04761904761905,-0.215,1.2335978,0.09,10.749,14.055,209.1233,14.1568,"La Nina",0.08292858,0.19364926,NA,NA,NA,NA,"Pinniped"
"2007-06-01",2007,6,"Steller sea lion",1,-0.714285714285714,-0.215,1.2335978,0.09,10.749,14.055,209.1233,14.1568,"La Nina",0.08292858,0.19364926,NA,NA,NA,NA,"Pinniped"
"2007-03-01",2007,3,"California sea lion",1,-3.05882352941176,0.112,-0.54870766,-0.36,10.793,10.042,115.9049,-13.1684,"El Nino",0.31605434,-0.15427947,NA,NA,NA,NA,"Pinniped"
"2007-03-01",2007,3,"Harbor seal",3,-1.11764705882353,0.112,-0.54870766,-0.36,10.793,10.042,115.9049,-13.1684,"El Nino",0.31605434,-0.15427947,NA,NA,NA,NA,"Pinniped"
"2007-03-01",2007,3,"Steller sea lion",2,-0.8,0.112,-0.54870766,-0.36,10.793,10.042,115.9049,-13.1684,"El Nino",0.31605434,-0.15427947,NA,NA,NA,NA,"Pinniped"
"2007-05-01",2007,5,"Steller sea lion",5,2.2,0.247,0.69090426,-0.1,10.109,11.412,185.3527,48.9892,"El Nino",0.036174845,0.00027,NA,NA,NA,NA,"Pinniped"
"2007-05-01",2007,5,"Harbor seal",12,2.22222222222222,0.247,0.69090426,-0.1,10.109,11.412,185.3527,48.9892,"El Nino",0.036174845,0.00027,NA,NA,NA,NA,"Pinniped"
"2007-05-01",2007,5,"California sea lion",3,-0.307692307692307,0.247,0.69090426,-0.1,10.109,11.412,185.3527,48.9892,"El Nino",0.036174845,0.00027,NA,NA,NA,NA,"Pinniped"
"2007-11-01",2007,11,"Harbor seal",2,0.235294117647059,-1.165,0.72604054,-1.08,12.049,11.136,63.5586,-43.6681,"La Nina",0.13033368,-0.2444331,NA,NA,NA,NA,"Pinniped"
"2007-11-01",2007,11,"California sea lion",7,1.04166666666667,-1.165,0.72604054,-1.08,12.049,11.136,63.5586,-43.6681,"La Nina",0.13033368,-0.2444331,NA,NA,NA,NA,"Pinniped"
"2007-10-01",2007,10,"California sea lion",6,-2.26086956521739,-1.217,1.2667713,-1.45,13.274,12.212,57.4057,-42.943,"La Nina",NA,NA,NA,NA,NA,NA,"Pinniped"
"2007-10-01",2007,10,"Harbor seal",2,-1.45,-1.217,1.2667713,-1.45,13.274,12.212,57.4057,-42.943,"La Nina",NA,NA,NA,NA,NA,NA,"Pinniped"
"2007-10-01",2007,10,"Steller sea lion",1,-0.333333333333333,-1.217,1.2667713,-1.45,13.274,12.212,57.4057,-42.943,"La Nina",NA,NA,NA,NA,NA,NA,"Pinniped"
"2007-09-01",2007,9,"Steller sea lion",1,-0.0909090909090908,-1.181,0.90945256,-0.36,13.545,13.088,91.8116,20.4129,"La Nina",0.24054222,-0.49075815,NA,NA,NA,NA,"Pinniped"
"2007-09-01",2007,9,"Harbor seal",3,0.714285714285714,-1.181,0.90945256,-0.36,13.545,13.088,91.8116,20.4129,"La Nina",0.24054222,-0.49075815,NA,NA,NA,NA,"Pinniped"
"2007-09-01",2007,9,"California sea lion",5,-2.1304347826087,-1.181,0.90945256,-0.36,13.545,13.088,91.8116,20.4129,"La Nina",0.24054222,-0.49075815,NA,NA,NA,NA,"Pinniped"
"2008-04-01",2008,4,"Harbor seal",4,-1,-0.874,1.3968322,-1.52,9.3,9.331,130.2347,7.7472,"La Nina",0.30127394,-0.21489106,NA,NA,NA,NA,"Pinniped"
"2008-08-01",2008,8,"Harbor seal",2,-1.69565217391304,-0.266,2.1428204,-1.7,11.691,14.703,182.9806,16.3969,"La Nina",0.18053518,-0.05783364,NA,NA,NA,NA,"Pinniped"
"2008-08-01",2008,8,"California sea lion",5,0.416666666666667,-0.266,2.1428204,-1.7,11.691,14.703,182.9806,16.3969,"La Nina",0.18053518,-0.05783364,NA,NA,NA,NA,"Pinniped"
"2008-12-01",2008,12,"California sea lion",8,4.85,-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,"La Nina",-0.13198921,-0.43533164,NA,NA,NA,NA,"Pinniped"
"2008-12-01",2008,12,"Harbor seal",2,0.3,-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,"La Nina",-0.13198921,-0.43533164,NA,NA,NA,NA,"Pinniped"
"2008-02-01",2008,2,"California sea lion",1,-1.22222222222222,-1.355,1.1353092,-0.77,10.374,NA,16.4288,-31.9498,"La Nina",0.5663821,-0.28074604,NA,NA,NA,NA,"Pinniped"
"2008-02-01",2008,2,"Harbor seal",3,0.928571428571428,-1.355,1.1353092,-0.77,10.374,NA,16.4288,-31.9498,"La Nina",0.5663821,-0.28074604,NA,NA,NA,NA,"Pinniped"
"2008-02-01",2008,2,"Steller sea lion",1,-0.818181818181818,-1.355,1.1353092,-0.77,10.374,NA,16.4288,-31.9498,"La Nina",0.5663821,-0.28074604,NA,NA,NA,NA,"Pinniped"
"2008-01-01",2008,1,"Steller sea lion",2,0.727272727272727,-1.02,0.5546165,-1,10.322,NA,-38.7029,-99.0036,"La Nina",0.66051114,-0.27467245,NA,NA,NA,NA,"Pinniped"
"2008-01-01",2008,1,"California sea lion",1,-1.78260869565217,-1.02,0.5546165,-1,10.322,NA,-38.7029,-99.0036,"La Nina",0.66051114,-0.27467245,NA,NA,NA,NA,"Pinniped"
"2008-01-01",2008,1,"Harbor seal",3,0.947368421052631,-1.02,0.5546165,-1,10.322,NA,-38.7029,-99.0036,"La Nina",0.66051114,-0.27467245,NA,NA,NA,NA,"Pinniped"
"2008-07-01",2008,7,"Harbor seal",2,-2.04166666666667,0.054,1.4274336,-1.67,11.601,11.409,167.3208,48.9607,"El Nino",0.36875138,-0.17820077,NA,NA,NA,NA,"Pinniped"
"2008-07-01",2008,7,"Steller sea lion",2,0.733333333333333,0.054,1.4274336,-1.67,11.601,11.409,167.3208,48.9607,"El Nino",0.36875138,-0.17820077,NA,NA,NA,NA,"Pinniped"
"2008-06-01",2008,6,"Harbor seal",4,-2.64,0.133,1.280057,-1.34,9.242,12.283,288.121,42.7619,"El Nino",-0.07878253,-0.22064333,NA,NA,NA,NA,"Pinniped"
"2008-06-01",2008,6,"California sea lion",6,3.04761904761905,0.133,1.280057,-1.34,9.242,12.283,288.121,42.7619,"El Nino",-0.07878253,-0.22064333,NA,NA,NA,NA,"Pinniped"
"2008-06-01",2008,6,"Steller sea lion",2,0.285714285714286,0.133,1.280057,-1.34,9.242,12.283,288.121,42.7619,"El Nino",-0.07878253,-0.22064333,NA,NA,NA,NA,"Pinniped"
"2008-03-01",2008,3,"Harbor seal",1,-3.11764705882353,-1.583,1.3732235,-0.71,9.904,8.99,115.7752,-13.8064,"La Nina",0.28270155,-0.23809336,NA,NA,NA,NA,"Pinniped"
"2008-05-01",2008,5,"Harbor seal",12,2.22222222222222,-0.368,1.7382193,-1.37,9.65,11.526,273.5483,37.2803,"La Nina",0.22049707,-0.21075602,NA,NA,NA,NA,"Pinniped"
"2008-05-01",2008,5,"Steller sea lion",1,-1.8,-0.368,1.7382193,-1.37,9.65,11.526,273.5483,37.2803,"La Nina",0.22049707,-0.21075602,NA,NA,NA,NA,"Pinniped"
"2008-05-01",2008,5,"California sea lion",4,0.692307692307693,-0.368,1.7382193,-1.37,9.65,11.526,273.5483,37.2803,"La Nina",0.22049707,-0.21075602,NA,NA,NA,NA,"Pinniped"
"2008-11-01",2008,11,"California sea lion",4,-1.95833333333333,-0.597,1.9692951,-1.25,12.803,12.332,13.0659,-75.6299,"La Nina",0.3639837,-0.18100533,NA,NA,NA,NA,"Pinniped"
"2008-11-01",2008,11,"Harbor seal",1,-0.764705882352941,-0.597,1.9692951,-1.25,12.803,12.332,13.0659,-75.6299,"La Nina",0.3639837,-0.18100533,NA,NA,NA,NA,"Pinniped"
"2008-10-01",2008,10,"Steller sea lion",1,-0.333333333333333,-0.692,1.767212,-1.76,11.854,12.943,113.2343,-16.1913,"La Nina",0.7900208,-0.29455045,NA,NA,NA,NA,"Pinniped"
"2008-10-01",2008,10,"California sea lion",6,-2.26086956521739,-0.692,1.767212,-1.76,11.854,12.943,113.2343,-16.1913,"La Nina",0.7900208,-0.29455045,NA,NA,NA,NA,"Pinniped"
"2008-09-01",2008,9,"California sea lion",5,-2.1304347826087,-0.551,2.2279646,-1.55,12.943,12.001,105.7112,32.7004,"La Nina",0.11134222,0.16865297,NA,NA,NA,NA,"Pinniped"
"2008-09-01",2008,9,"Harbor seal",4,1.71428571428571,-0.551,2.2279646,-1.55,12.943,12.001,105.7112,32.7004,"La Nina",0.11134222,0.16865297,NA,NA,NA,NA,"Pinniped"
"2009-04-01",2009,4,"Harbor seal",2,-3,-0.109,0.417697,-1.65,9.141,9.634,170.7162,30.4379,"La Nina",0.115707286,-0.1963855,NA,NA,NA,NA,"Pinniped"
"2009-04-01",2009,4,"California sea lion",1,-1.5,-0.109,0.417697,-1.65,9.141,9.634,170.7162,30.4379,"La Nina",0.115707286,-0.1963855,NA,NA,NA,NA,"Pinniped"
"2009-08-01",2009,8,"Harbor seal",5,1.30434782608696,1.067,0.7180059,0.09,12.443,13.973,133.4058,24.0671,"El Nino",-0.07613148,-0.26520032,NA,NA,NA,NA,"Pinniped"
"2009-08-01",2009,8,"California sea lion",32,27.4166666666667,1.067,0.7180059,0.09,12.443,13.973,133.4058,24.0671,"El Nino",-0.07613148,-0.26520032,NA,NA,NA,NA,"Pinniped"
"2009-08-01",2009,8,"Steller sea lion",1,-0.615384615384615,1.067,0.7180059,0.09,12.443,13.973,133.4058,24.0671,"El Nino",-0.07613148,-0.26520032,NA,NA,NA,NA,"Pinniped"
"2009-12-01",2009,12,"California sea lion",12,8.85,1.045,1.0628943,0.08,11.455,10.341,-39.7486,-92.8179,"El Nino",0.040560786,0.2391739,NA,NA,NA,NA,"Pinniped"
"2009-02-01",2009,2,"Harbor seal",2,-0.0714285714285716,-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,"La Nina",0.62426823,-0.2968229,NA,NA,NA,NA,"Pinniped"
"2009-02-01",2009,2,"Steller sea lion",1,-0.818181818181818,-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,"La Nina",0.62426823,-0.2968229,NA,NA,NA,NA,"Pinniped"
"2009-02-01",2009,2,"California sea lion",2,-0.222222222222222,-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,"La Nina",0.62426823,-0.2968229,NA,NA,NA,NA,"Pinniped"
"2009-01-01",2009,1,"Harbor seal",1,-1.05263157894737,-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,"La Nina",0.53301114,-0.38218355,NA,NA,NA,NA,"Pinniped"
"2009-01-01",2009,1,"Steller sea lion",1,-0.272727272727273,-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,"La Nina",0.53301114,-0.38218355,NA,NA,NA,NA,"Pinniped"
"2009-01-01",2009,1,"California sea lion",3,0.217391304347826,-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,"La Nina",0.53301114,-0.38218355,NA,NA,NA,NA,"Pinniped"
"2009-07-01",2009,7,"California sea lion",17,13,1.035,0.5609071,-0.53,11.086,11.874,146.651,43.2202,"El Nino",-0.28255695,-0.27190354,NA,NA,NA,NA,"Pinniped"
"2009-07-01",2009,7,"Harbor seal",6,1.95833333333333,1.035,0.5609071,-0.53,11.086,11.874,146.651,43.2202,"El Nino",-0.28255695,-0.27190354,NA,NA,NA,NA,"Pinniped"
"2009-07-01",2009,7,"Steller sea lion",2,0.733333333333333,1.035,0.5609071,-0.53,11.086,11.874,146.651,43.2202,"El Nino",-0.28255695,-0.27190354,NA,NA,NA,NA,"Pinniped"
"2009-06-01",2009,6,"California sea lion",6,3.04761904761905,0.819,0.36956972,-0.31,11.414,13.457,171.9553,37.1074,"El Nino",-0.3028714,-0.12686184,NA,NA,NA,NA,"Pinniped"
"2009-06-01",2009,6,"Steller sea lion",3,1.28571428571429,0.819,0.36956972,-0.31,11.414,13.457,171.9553,37.1074,"El Nino",-0.3028714,-0.12686184,NA,NA,NA,NA,"Pinniped"
"2009-06-01",2009,6,"Harbor seal",20,13.36,0.819,0.36956972,-0.31,11.414,13.457,171.9553,37.1074,"El Nino",-0.3028714,-0.12686184,NA,NA,NA,NA,"Pinniped"
"2009-03-01",2009,3,"Harbor seal",5,0.882352941176471,-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,"La Nina",0.12855712,-0.17050077,NA,NA,NA,NA,"Pinniped"
"2009-03-01",2009,3,"Steller sea lion",4,1.2,-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,"La Nina",0.12855712,-0.17050077,NA,NA,NA,NA,"Pinniped"
"2009-03-01",2009,3,"California sea lion",3,-1.05882352941176,-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,"La Nina",0.12855712,-0.17050077,NA,NA,NA,NA,"Pinniped"
"2009-05-01",2009,5,"California sea lion",2,-1.30769230769231,0.361,0.5557519,-0.88,9.912,10.874,190.2336,3.2407,"El Nino",0.20320818,-0.1348801,NA,NA,NA,NA,"Pinniped"
"2009-05-01",2009,5,"Harbor seal",8,-1.77777777777778,0.361,0.5557519,-0.88,9.912,10.874,190.2336,3.2407,"El Nino",0.20320818,-0.1348801,NA,NA,NA,NA,"Pinniped"
"2009-11-01",2009,11,"California sea lion",19,13.0416666666667,1.121,1.0544193,-0.4,11.965,12.078,35.0817,-149.704,"El Nino",-0.63008296,0.401528,NA,NA,NA,NA,"Pinniped"
"2009-11-01",2009,11,"Harbor seal",3,1.23529411764706,1.121,1.0544193,-0.4,11.965,12.078,35.0817,-149.704,"El Nino",-0.63008296,0.401528,NA,NA,NA,NA,"Pinniped"
"2009-10-01",2009,10,"Steller sea lion",2,0.666666666666667,0.909,1.1531886,0.27,11.948,13.045,76.372,-50.4866,"El Nino",NA,NA,NA,NA,NA,NA,"Pinniped"
"2009-10-01",2009,10,"California sea lion",38,29.7391304347826,0.909,1.1531886,0.27,11.948,13.045,76.372,-50.4866,"El Nino",NA,NA,NA,NA,NA,NA,"Pinniped"
"2009-10-01",2009,10,"Harbor seal",4,0.55,0.909,1.1531886,0.27,11.948,13.045,76.372,-50.4866,"El Nino",NA,NA,NA,NA,NA,NA,"Pinniped"
"2009-09-01",2009,9,"Steller sea lion",1,-0.0909090909090908,0.735,0.98240435,0.52,13.363,14.913,103.9553,2.7943,"El Nino",0.19854222,-0.07724148,NA,NA,NA,NA,"Pinniped"
"2009-09-01",2009,9,"California sea lion",60,52.8695652173913,0.735,0.98240435,0.52,13.363,14.913,103.9553,2.7943,"El Nino",0.19854222,-0.07724148,NA,NA,NA,NA,"Pinniped"
"2010-04-01",2010,4,"California sea lion",4,1.5,0.95,1.1778326,0.78,11.052,11.007,97.3965,-25.8335,"El Nino",0.25004897,0.09882283,NA,NA,NA,NA,"Pinniped"
"2010-04-01",2010,4,"Harbor seal",1,-4,0.95,1.1778326,0.78,11.052,11.007,97.3965,-25.8335,"El Nino",0.25004897,0.09882283,NA,NA,NA,NA,"Pinniped"
"2010-08-01",2010,8,"California sea lion",11,6.41666666666667,-1.683,1.0790061,-1.27,10.987,12.669,155.4346,30.9576,"La Nina",0.033368517,-0.20231143,NA,NA,NA,NA,"Pinniped"
"2010-08-01",2010,8,"Steller sea lion",1,-0.615384615384615,-1.683,1.0790061,-1.27,10.987,12.669,155.4346,30.9576,"La Nina",0.033368517,-0.20231143,NA,NA,NA,NA,"Pinniped"
"2010-08-01",2010,8,"Harbor seal",1,-2.69565217391304,-1.683,1.0790061,-1.27,10.987,12.669,155.4346,30.9576,"La Nina",0.033368517,-0.20231143,NA,NA,NA,NA,"Pinniped"
"2010-12-01",2010,12,"Steller sea lion",2,0.5,-1.577,0.77774197,-1.21,12.328,10.712,-108.4812,-185.8719,"La Nina",0.7288945,-0.24568911,NA,NA,NA,NA,"Pinniped"
"2010-12-01",2010,12,"California sea lion",7,3.85,-1.577,0.77774197,-1.21,12.328,10.712,-108.4812,-185.8719,"La Nina",0.7288945,-0.24568911,NA,NA,NA,NA,"Pinniped"
"2010-02-01",2010,2,"Steller sea lion",4,2.18181818181818,1.521,1.8371658,0.82,12.024,10.973,-81.4372,-107.134,"El Nino",-0.18078734,0.5433623,NA,NA,NA,NA,"Pinniped"
"2010-02-01",2010,2,"California sea lion",2,-0.222222222222222,1.521,1.8371658,0.82,12.024,10.973,-81.4372,-107.134,"El Nino",-0.18078734,0.5433623,NA,NA,NA,NA,"Pinniped"
"2010-02-01",2010,2,"Harbor seal",1,-1.07142857142857,1.521,1.8371658,0.82,12.024,10.973,-81.4372,-107.134,"El Nino",-0.18078734,0.5433623,NA,NA,NA,NA,"Pinniped"
"2010-01-01",2010,1,"Harbor seal",1,-1.05263157894737,1.067,2.0592918,0.83,12.108,10.844,-183.2976,-238.7955,"El Nino",-0.7942889,0.33103868,NA,NA,NA,NA,"Pinniped"
"2010-01-01",2010,1,"California sea lion",11,8.21739130434783,1.067,2.0592918,0.83,12.108,10.844,-183.2976,-238.7955,"El Nino",-0.7942889,0.33103868,NA,NA,NA,NA,"Pinniped"
"2010-07-01",2010,7,"Steller sea lion",1,-0.266666666666667,-1.156,1.1454996,-1.05,10.933,12.513,195.8654,60.2981,"La Nina",0.44059306,0.13608535,NA,NA,NA,NA,"Pinniped"
"2010-07-01",2010,7,"Harbor seal",9,4.95833333333333,-1.156,1.1454996,-1.05,10.933,12.513,195.8654,60.2981,"La Nina",0.44059306,0.13608535,NA,NA,NA,NA,"Pinniped"
"2010-07-01",2010,7,"California sea lion",16,12,-1.156,1.1454996,-1.05,10.933,12.513,195.8654,60.2981,"La Nina",0.44059306,0.13608535,NA,NA,NA,NA,"Pinniped"
"2010-06-01",2010,6,"California sea lion",11,8.04761904761905,-0.325,1.2370723,-0.22,10.204,13.473,280.1967,15.0557,"La Nina",0.23257858,0.007229825,NA,NA,NA,NA,"Pinniped"
"2010-06-01",2010,6,"Harbor seal",12,5.36,-0.325,1.2370723,-0.22,10.204,13.473,280.1967,15.0557,"La Nina",0.23257858,0.007229825,NA,NA,NA,NA,"Pinniped"
"2010-03-01",2010,3,"California sea lion",4,-0.0588235294117645,1.427,1.6508274,0.44,11.732,10.841,33.3549,-53.8908,"El Nino",0.22326267,0.34303442,NA,NA,NA,NA,"Pinniped"
"2010-03-01",2010,3,"Harbor seal",2,-2.11764705882353,1.427,1.6508274,0.44,11.732,10.841,33.3549,-53.8908,"El Nino",0.22326267,0.34303442,NA,NA,NA,NA,"Pinniped"
"2010-03-01",2010,3,"Steller sea lion",2,-0.8,1.427,1.6508274,0.44,11.732,10.841,33.3549,-53.8908,"El Nino",0.22326267,0.34303442,NA,NA,NA,NA,"Pinniped"
"2010-05-01",2010,5,"Steller sea lion",1,-1.8,0.643,1.8655623,0.62,10.131,11.98,127.5269,-11.505,"El Nino",0.2970304,0.04281065,NA,NA,NA,NA,"Pinniped"
"2010-05-01",2010,5,"California sea lion",12,8.69230769230769,0.643,1.8655623,0.62,10.131,11.98,127.5269,-11.505,"El Nino",0.2970304,0.04281065,NA,NA,NA,NA,"Pinniped"
"2010-05-01",2010,5,"Harbor seal",13,3.22222222222222,0.643,1.8655623,0.62,10.131,11.98,127.5269,-11.505,"El Nino",0.2970304,0.04281065,NA,NA,NA,NA,"Pinniped"
"2010-11-01",2010,11,"Harbor seal",5,3.23529411764706,-1.49,0.9857247,-0.82,12.109,12.084,64.1102,-77.927,"La Nina",1.0019941,-0.38765943,NA,NA,NA,NA,"Pinniped"
"2010-11-01",2010,11,"Steller sea lion",2,0.875,-1.49,0.9857247,-0.82,12.109,12.084,64.1102,-77.927,"La Nina",1.0019941,-0.38765943,NA,NA,NA,NA,"Pinniped"
