"month","year","NPGO","upwell39","upwell45","PDO","SST39","SST45","MEI"
11,2019,-3.6465156,-0.0735230846257175,0.608925689160918,0.130968168510525,0.669319398081677,-1.00093211531019,NA
12,1999,1.0528054,-0.486304895932171,-1.1652815858043,-1.55040222837216,-0.262402298052907,-0.836276920777047,-1.46511918423605
12,2000,2.164995,-0.877577142732073,-1.11403776235547,0.480466509435576,0.285250912652154,-1.04398683048847,-0.778178278841211
12,2001,2.019483,-1.17611337734625,-2.53849151382004,-0.889189150946383,-0.143072377682829,NA,-0.101680731805412
12,2002,2.636547,-3.16243767632752,-3.08091184013001,1.97291888419661,0.580809788270759,0.0475083813283987,1.20141831677298
12,2003,0.22437689,-1.76138806740284,-2.43099820297901,0.300994388420009,0.209385532814224,-0.466239098434016,0.280082034875167
12,2004,-0.98521197,-0.7842316357539,-0.619435132491865,-0.171300666884115,0.286831441398777,-0.880495276906089,0.653722189498713
12,2005,-1.2525514,-1.99799578518393,-1.66577330652217,0.178197674040937,0.938799549380994,-0.701294570488394,-0.778178278841211
12,2006,-0.15556899,-0.935755051006975,-1.64682392584948,0.121522267404442,0.214127119054094,-0.460420893680195,0.979787044931062
12,2007,0.4576465,-0.999346510421921,-1.66340779807458,-0.558582612233496,-1.05977905072449,NA,-1.50689261767223
12,2008,0.44878736,-0.563201568141351,-0.233554764085987,-0.832513744309888,-0.248967803706607,-0.748422028994346,-0.889574101337672
12,2009,1.063178,-1.14992182266452,-0.764662669580261,0.0648468607679472,-0.298754459225249,-0.93285911969048,1.08886212112551
12,2010,0.7796267,-1.72457424751119,-1.94240490115667,-1.15367438191669,0.389565809929309,-0.71642190284833,-1.94783441505405
12,2011,0.13153608,-0.0541781045055096,0.195909686128911,-1.70153664606948,-0.825070531850893,-1.12951444036964,-1.23652567348811
12,2012,1.2003042,-1.25484605855984,-1.48350765321647,-0.464123601172672,0.571326615791018,-0.348129541931445,-0.0111716260270379
12,2013,-1.452561,0.0548044135880694,0.450637862254098,-0.398002293430094,-0.433889667061563,-1.40006096142233,-0.411500363123694
12,2014,-0.35483813,-1.5416505635065,-1.30358852353935,2.36020082954599,2.90971889642056,0.775365796031437,0.516798157680146
12,2015,-1.1054027,-1.22068090739586,-2.44329783438278,0.943315663633618,0.915091618181641,0.111508633620433,2.32001803434161
12,2016,-1.540838,-0.568405265793187,-0.00624952618115145,1.09445008133094,NA,0.19296350017393,-0.267614092399099
12,2017,-2.685135,-0.411563611342919,0.0139034920162298,0.461574707223411,NA,-0.441802638467967,-0.808347980767336
12,2018,-1.0830255,-0.864310389142849,-1.61318409223344,0.480466509435576,1.2612274136922,-0.380711488552844,NA
12,2019,-2.9323804,-1.52496428495006,-0.472654637209148,0.905532059209288,0.32792518881099,-0.946822811099651,NA
